memory.max_usage_in_bytes,own_file,input_1,input_2,chromInfo,own_file_extension,input_1_extension,input_2_extension,chromInfo_extension,dbkey,save_mapping_stats,analysis_type_selector,rg_selector,sam_options_selector
11029401600,12310392,2379561341,2371002823,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
2066038784,4591993,744661972,0,0,fasta,fastqsanger,nan,nan,?,False,full,do_not_set,no
3652710400,0,32246969,32247479,0,nan,fastqsanger,fastqsanger,nan,hg19,True,simple,do_not_set,no
3623653376,0,25390880,25389640,0,nan,fastqsanger,fastqsanger,nan,hg19,True,simple,do_not_set,no
6992556032,0,24144275,24143463,0,nan,fastqsanger,fastqsanger,nan,hg19,True,simple,do_not_set,no
3887837184,15439,1758994982,0,0,fasta,fastqsanger,nan,nan,?,False,simple,set_picard,no
7013056512,0,65490,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7892127744,0,328103996,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7652773888,0,194355910,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4236701696,0,269800676,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4095008768,0,202129411,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
5711896576,0,218813069,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4105891840,0,132930511,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
5218201600,0,172195172,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3898728448,0,108387976,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4103172096,0,204406584,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4100440064,0,211718190,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4128079872,0,218542554,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4062842880,0,187473702,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4092424192,0,199095678,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3967725568,0,143095221,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3848314880,0,93486552,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7250210816,0,7524505,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
5045882880,0,217010402,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3908771840,0,114718857,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4133179392,0,227204095,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
5162598400,0,148876741,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7093440512,0,65489,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7068409856,0,65483,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7172960256,0,65478,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3809976320,0,65482,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3647172608,0,65457,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3629711360,0,65485,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3647496192,0,65486,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7024177152,0,65479,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3693223936,0,65482,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3717074944,0,65492,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3634176000,0,65180,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3634348032,0,65489,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3647664128,0,65491,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3633397760,0,65485,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3648139264,0,65477,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3645337600,0,65485,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3643011072,0,65478,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3634278400,0,65484,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3632857088,0,65479,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3622064128,0,65490,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4211236864,0,1664145445,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
4196040704,0,1664145445,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
4115546112,0,1627419526,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
3868524544,0,1564989635,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
598847488,345090,69046656,0,0,fasta,fasta,nan,nan,?,True,full,do_not_set,none
431042560,345090,45639331,0,0,fasta,fasta,nan,nan,?,True,full,do_not_set,none
222486528,345090,11770996,0,0,fasta,fasta,nan,nan,?,True,full,do_not_set,none
346349568,345090,40134360,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
372498432,345090,44829712,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
452882432,345090,56876718,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
1116098560,345090,141144044,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
221577216,345090,12172176,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
567865344,345090,71213477,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
202547200,345090,2940911,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
287358976,345090,28591185,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
224665600,345090,13813258,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
457048064,345090,48361157,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
608157696,345090,67597676,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
315396096,345090,37082348,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
260313088,345090,25232048,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
452481024,345090,47593420,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
1037688832,345090,132020393,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
243556352,345090,22095341,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
636379136,345090,76419772,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
794648576,345090,103189288,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
321232896,345090,35938460,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
318849024,345090,36162048,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
235220992,345090,18992047,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,none
863813632,147090532,49330333,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,simple,do_not_set,none
835203072,147090532,30734911,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,simple,do_not_set,none
716427264,147090532,10486942,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,simple,do_not_set,none
1224069120,147090532,49330333,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
1026740224,147090532,30734911,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
697225216,147090532,10486942,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
19951038464,5283199,5796492357,5796492357,0,fasta,fastqsanger,fastqsanger,nan,custom build_genome,False,simple,do_not_set,no
19496386560,5283199,5431187296,5431187296,0,fasta,fastqsanger,fastqsanger,nan,custom build_genome,False,simple,do_not_set,no
7645405184,0,541141410,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
702091264,147090532,49330333,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
735010816,147090532,30734911,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
735485952,147090532,10486942,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,True,full,do_not_set,none
726626304,147090532,42806013,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
689553408,147090532,10950276,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
838451200,147090532,65742640,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
702955520,147090532,2374881,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
738226176,147090532,20159673,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
698675200,147090532,11561535,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
729411584,147090532,48752377,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
640630784,147090532,35824293,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
881893376,147090532,21630499,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
902324224,147090532,36906335,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
750088192,147090532,20796123,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
822808576,147090532,62806549,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
1016700928,147090532,91532063,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
716369920,147090532,31715275,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
703799296,147090532,32831160,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
676065280,147090532,14614677,0,0,fasta,fasta,nan,nan,Spirodela7498_v3.1,False,full,do_not_set,none
7855788032,0,287602784,0,0,nan,fasta,nan,nan,?,False,simple,do_not_set,no
11130593280,12361395,2379561341,2371002823,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
8110792704,0,541141410,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7637729280,0,211718190,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4111998976,0,218542554,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4062507008,0,187473702,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4089782272,0,199095678,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3969019904,0,143095221,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3861901312,0,93486552,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3674251264,0,7524505,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4107124736,0,217010402,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3904315392,0,114718857,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4146356224,0,227204095,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3964289024,0,148876741,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4371267584,0,328103996,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4046368768,0,194355910,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4223590400,0,269800676,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4102934528,0,202129411,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4131213312,0,218813069,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3947651072,0,132930511,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4026798080,0,172195172,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3891642368,0,108387976,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4102111232,0,204406584,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
17393696768,0,5059565993,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
18223808512,0,6274505690,6274505690,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
32212516864,0,10797871816,10797871816,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
6331072512,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
3230060544,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
10759516160,2441503953,249900,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
7848456192,0,1098292326,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32212377600,9716931107,42480152,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
7887200256,0,1045299346,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32250667008,9716931107,13912308,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
5756555264,0,775856618,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32212516864,9716931107,19081392,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
32212516864,0,33164450449,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
10959376384,2441503953,535964602,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
11094994944,2441503953,544912955,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
8775004160,2441503953,570865344,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
32212516864,0,33164450449,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
11214680064,0,2379561341,2371002823,0,nan,fastqsanger,fastqsanger,nan,?,True,simple,set,no
7519842304,0,100212267,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3945185280,0,100286617,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
8016404480,0,457494059,0,0,nan,fasta,nan,nan,?,False,simple,do_not_set,no
6307528704,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
3257008128,0,29872452,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
32212516864,29538,16087867660,16087867660,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
7104876544,0,39782398,0,0,nan,fasta,nan,nan,?,False,simple,do_not_set,no
2641367040,2105006,400756386,400756386,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
11143458816,12360704,2379561341,2371002823,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
13494726656,0,1793583698,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
7562641408,0,167524035,0,0,nan,fasta,nan,nan,?,False,simple,do_not_set,no
10189549568,12360704,2238367526,2233120164,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
6476705792,12360704,1849675131,1844952285,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
9062629376,12360704,2050793046,2142215664,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
8550129664,0,539144433,0,0,nan,fasta,nan,nan,?,False,simple,do_not_set,no
8896839680,0,1289787804,0,0,nan,fastqsanger.gz,nan,nan,dm3,True,simple,do_not_set,no
8711753728,0,1236456895,0,0,nan,fastqsanger.gz,nan,nan,dm3,True,simple,do_not_set,no
5424332800,1741028,1206560486,1206560486,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
11373588480,12360704,2357683191,2351747973,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
10298286080,12360704,2262046699,2256619209,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
11856416768,12360704,2610445404,2606882012,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
6623752192,12360704,1700000522,1695149788,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
11527704576,12360704,2414516968,2407124514,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,set,no
32212516864,0,12873582341,12873582341,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
32212516864,0,13964736119,13964736119,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
9318486016,0,927109440,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32205049856,9716931107,23264422,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
6246899712,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
6001696768,0,29872452,0,0,nan,fastqsanger,nan,nan,mm9,True,simple,do_not_set,no
6333419520,0,29872452,0,0,nan,fastqsanger,nan,nan,mm9,True,simple,do_not_set,no
11381465088,0,1206560486,1206560486,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
203321344,2018599,1121,1121,0,fasta,fastqsanger,fastqsanger,nan,papHam1,False,simple,do_not_set,no
2989162496,2018599,1206560486,1206560486,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
4098424832,0,833912561,833912561,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
14493790208,0,2323175051,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
15864475648,0,2808136564,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
18628694016,0,5708468902,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
18392498176,0,5059565993,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
5328039936,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
6313328640,0,29872452,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
32212611072,0,28256478185,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
14726774784,253935557,6808273695,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
3554078720,0,32247479,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
6725881856,0,32246969,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3653603328,0,32247479,32246969,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
4352262144,0,25389640,25390880,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
10577567744,0,1260525746,0,0,nan,fastqsanger,nan,nan,hg38,False,simple,set,no
8618610688,0,494722657,0,0,nan,fastqsanger,nan,nan,hg38,False,simple,set,no
9689825280,0,885755432,0,0,nan,fastqsanger,nan,nan,hg38,False,simple,set,no
3602198528,0,24143463,24144275,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
15729659904,0,5661512004,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
26020892672,2975441641,4428256466,4428146012,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
24099835904,2975441641,4004944494,4004844866,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
32212516864,2975441641,12376443221,12374449905,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
3620171776,0,24144275,24143463,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
3622645760,0,25390880,25389640,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
3652521984,0,32246969,32247479,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
1127657472,2180918,466419751,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
1189003264,2180918,492393932,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
1327804416,2180918,557616200,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
1196146688,2180918,498026339,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
1172320256,2180918,490750334,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
8324063232,12148703,1849675131,1844952285,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
18263801856,0,5955405120,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
16943702016,0,5955405120,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
10772615168,0,1196832190,0,0,nan,fastqsanger.gz,nan,nan,?,False,simple,do_not_set,yes
32212516864,0,10495342397,10495342397,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
3267989504,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
5566128128,2105006,1206560486,1206560486,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
198639616,157,1966851,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
7136006144,0,1966851,0,0,nan,fasta,nan,nan,?,False,simple,do_not_set,none
203583488,157,1966851,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,no
201740288,157,1966851,0,0,fasta,fasta,nan,nan,?,False,full,do_not_set,no
210309120,157,1966851,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
6435135488,205970,2985480011,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
306495488,157,26635895,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,none
6464512000,205970,2985480011,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
4939141120,41688376,951353625,950637795,0,fasta,fastqsanger,fastqsanger,nan,Tair 10,True,full,do_not_set,none
4030808064,41688376,755675810,755099338,0,fasta,fastqsanger,fastqsanger,nan,Tair 10,True,full,do_not_set,none
2512257024,41688376,461446819,461232799,0,fasta,fastqsanger,fastqsanger,nan,Tair 10,True,full,do_not_set,none
2136805376,41688376,386207734,386344894,0,fasta,fastqsanger,fastqsanger,nan,Tair 10,True,full,do_not_set,none
4370731008,41688376,835379982,834784604,0,fasta,fastqsanger,fastqsanger,nan,Tair 10,True,full,do_not_set,none
4872359936,41688376,951092408,950506142,0,fasta,fastqsanger,fastqsanger,nan,Tair 10,True,full,do_not_set,none
14670770176,0,609032961,548697329,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
10877583360,0,652366061,606824839,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
14538895360,0,1133060679,1065680519,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
14075953152,0,1292781139,1226154640,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
13424738304,0,1258732256,1215694011,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
14926598144,0,718997206,637046419,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
12800679936,0,1209284940,1134293829,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
13921439744,0,626177260,531795981,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
12446322688,0,1277359564,1196619964,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
11419394048,0,780867956,794925357,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
15534948352,0,1043859730,969127258,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
15290785792,0,1349276770,1280722372,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
13980672000,0,745411536,737180801,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
11377672192,0,782918150,776009305,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
11673075712,0,987794429,910812984,0,nan,fastqsanger.gz,fastqsanger.gz,nan,?,False,simple,do_not_set,no
7765372928,0,392720440,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7471546368,0,397654745,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
4983799808,0,389787943,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7584227328,0,319423071,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7016050688,0,81051009,81051009,0,nan,fastqsanger,fastqsanger,nan,?,False,full,do_not_set,no
8339456000,40486,1834382299,1834382299,9,fasta,fastqsanger,fastqsanger,len,?,False,simple,do_not_set,no
6961713152,0,25389640,25390880,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
7007621120,0,24143463,24144275,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
3073204224,593103529,458348613,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
3104423936,593103529,472183797,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
3051593728,593103529,448448406,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
2590900224,593103529,522703401,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
2524782592,593103529,487957911,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
2549092352,593103529,498807478,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
7907352576,2290920,2051989368,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,no
7757836288,2290920,2051989368,0,0,fasta,fasta,nan,nan,?,False,simple,do_not_set,no
32212512768,0,12870938513,12870938513,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
1351884800,75,579654443,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,yes
3027001344,75,645420241,644387961,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
6648774656,7088120,1476536257,1476536257,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
10248974336,7088120,2632381887,2632381887,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
5898919936,0,550535489,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7049216000,0,32247479,32246969,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
7019118592,0,25389640,25390880,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
3619536896,0,24143463,24144275,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
24786653184,0,5166538005,5170300561,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
9812533248,0,210690121,196670908,0,nan,fastqsanger.gz,fastqsanger.gz,nan,sacCer3,False,simple,do_not_set,no
32211705856,2170684968,35655410823,35658312437,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
4311662592,6349892,833961763,833961763,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4285157376,6349892,833950945,833950945,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4354977792,6349892,833975716,833975716,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4290203648,6349892,833964288,833964288,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4298219520,6349892,833954423,833954423,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4143144960,6349892,833950277,833950277,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4326981632,6349892,833981636,833981636,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
4344651776,6349892,833978902,833978902,0,fasta,fastqsanger,fastqsanger,nan,bactThet_VPI_5482,False,simple,do_not_set,none
