memory.max_usage_in_bytes,input_2,input_1,history_item,chromInfo,input_format|paired|reverse,input_format|paired|forward,known_splice_gtf,input_format|reads_r,input_format|reads_f,input_format|reads,input_format|reads2,input_format|reads1,adv|known_splice_gtf,input_2_extension,input_1_extension,history_item_extension,chromInfo_extension,input_format|paired|reverse_extension,input_format|paired|forward_extension,known_splice_gtf_extension,input_format|reads_r_extension,input_format|reads_f_extension,input_format|reads_extension,input_format|reads2_extension,input_format|reads1_extension,adv|known_splice_gtf_extension,dbkey,rna_strandness,type,new_summary,summary_file
17592020992,0,3946340273,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16224911360,0,3928114185,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
17564315648,0,3937389021,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16055799808,0,3919476276,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
17016864768,0,3756808286,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16561889280,0,3740742629,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16361291776,0,3572378861,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16977649664,0,3559617257,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
14869659648,0,3008211285,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
14766252032,0,2996781785,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16880324608,0,3492839326,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16886820864,0,3474042288,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
12853006336,29674401,29540756,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12896509952,24255223,28696544,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12951535616,27275434,26407238,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11669590016,93214334,86756839,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12758110208,140903155,134111868,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11391127552,124025735,117382038,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11691843584,27530436,28759035,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12996546560,54815631,51935513,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12348293120,53224393,50059953,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11501174784,52149301,49962991,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12676534272,61360847,59703147,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12932521984,58760839,56087173,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11739344896,57214609,55410070,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
31313735680,13039959164,13039959164,863962186,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
12771106816,27195933,30280213,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12970610688,65670583,62392748,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13776736256,30699205,34029252,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
32212430848,0,3361597070,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211603456,0,3399968169,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211824640,0,3393078553,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32230047744,0,3416535567,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211611648,0,3419995217,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211337216,0,3413985832,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211402752,0,3322750334,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32216580096,0,3327121447,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32212017152,0,3417816797,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32249794560,0,3406890738,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32212516864,0,3413724584,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211619840,0,3406384447,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32213102592,0,3413041629,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211456000,0,3391405785,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211320832,0,3312545537,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32212602880,0,3397816771,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32271101952,0,3409718375,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32212570112,0,3401187327,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32231878656,0,3415666983,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211619840,0,3403387849,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32212340736,0,3409433011,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211623936,0,3311323382,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32231358464,0,3324449919,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32212647936,0,3415201201,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32215449600,0,3405991494,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211296256,0,3410745021,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211558400,0,2614549054,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32233627648,0,3389505436,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32209489920,0,3412759783,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211628032,0,3257169274,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
32211673088,0,3321846124,8496502710,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,true
13061681152,28791044,28692879,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13113761792,24118223,28162552,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13019561984,27921388,27029775,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11668946944,82174894,76615210,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11692642304,95279300,90844558,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
13038473216,96681139,91584463,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11736711168,27098681,28151522,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12647440384,53070515,50236807,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12536332288,55260389,51967775,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11468550144,53609142,51338129,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
12795682816,63775100,61952343,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11790577664,61121706,58266515,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11818160128,60169815,58157601,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
11763855360,26743628,29453705,1294869665,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,RF,paired,false,false
9178046464,0,252730186,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
9020899328,0,237517096,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
9088749568,0,255096155,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
9030848512,0,250006901,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8833421312,0,246677342,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8626094080,0,235847333,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8976351232,0,248683265,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8739528704,0,243071858,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8505229312,0,110481139,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8214368256,0,105914022,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8534003712,0,111517586,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8296660992,0,108937372,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
6288113664,0,451157549,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
9332617216,0,428774437,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
8682582016,0,453356652,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
9498947584,0,442939612,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,single,false,true
590348288,0,47362797,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
623632384,0,59507238,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
607686656,0,54440286,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
575938560,0,41861363,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
14726348800,1459652250,1459987062,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
15142486016,1467529159,1467902379,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
588492800,0,47362797,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16254103552,1460616078,1461033096,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
16789553152,1469236245,1469678539,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
541282304,0,0,0,0,0,0,0,0,0,47362797,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger,nan,nan,nan,?,none,none,none,none
622608384,0,0,0,0,0,0,0,0,0,59507238,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger,nan,nan,nan,?,none,none,none,none
606904320,0,0,0,0,0,0,0,0,0,54440286,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger,nan,nan,nan,?,none,none,none,none
574894080,0,0,0,0,0,0,0,0,0,41861363,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger,nan,nan,nan,?,none,none,none,none
16396603392,1545431259,1545870371,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
16192823296,1551645317,1552107737,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
16778166272,1545079621,1545598443,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
16350392320,1553102368,1553638346,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
552992768,0,10266628,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
578785280,0,13257716,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
566542336,0,11429159,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
544473088,0,9069614,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
16361193472,1475028649,1475371003,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
15125340160,1425651989,1426010827,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
16661024768,1491459785,1491885195,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
16235180032,1468629128,1469057054,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg19,nan,paired,false,false
553009152,0,0,0,0,0,0,0,0,0,10266628,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger.gz,nan,nan,nan,?,none,none,none,none
563892224,0,0,0,0,0,0,0,0,0,13257716,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger.gz,nan,nan,nan,?,none,none,none,none
566517760,0,0,0,0,0,0,0,0,0,11429159,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger.gz,nan,nan,nan,?,none,none,none,none
544407552,0,0,0,0,0,0,0,0,0,9069614,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,fastqsanger.gz,nan,nan,nan,?,none,none,none,none
32212516864,0,14084372488,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,0,13323910551,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212508672,0,13088363816,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,0,13535395182,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,0,15021029163,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,0,14546521340,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,0,14493041286,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,0,15753204164,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,single,false,false
32212516864,29022567007,29022567007,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,paired,false,false
32212516864,23776382420,23776382420,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,nan,paired,false,false
25964326912,7648455807,7856183021,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,danRer10,nan,paired,false,false
24648536064,7177483927,7250572821,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,danRer10,nan,paired,false,false
22598193152,6745885150,6879394072,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,danRer10,nan,paired,false,false
27214757888,7556192163,7673069010,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,danRer10,nan,paired,false,false
28179431424,8602926216,8661776578,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
21115555840,5410364913,5456148177,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,danRer10,nan,paired,false,false
3803807744,0,839545057,182615,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sacCer3,nan,single,true,true
5337534464,0,1150092288,182615,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sacCer3,nan,single,true,true
17819406336,1584584683,1585085441,1364319425,0,0,0,0,0,0,0,0,0,0,fastqsanger.gz,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
5459681280,0,839545057,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sacCer3,F,single,true,true
7131602944,0,1150092288,0,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sacCer3,F,single,true,true
32212516864,14436959112,14436959112,0,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hg38,FR,paired,false,false
28006072320,9896884195,9896884195,863962186,0,0,0,0,0,0,0,0,0,0,fastqsanger,fastqsanger,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,paired,false,false
28252672000,0,1545009285,2918087538,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rn6,nan,single,false,false
25158492160,0,1410062605,2918087538,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rn6,nan,single,false,false
24856825856,0,1396369002,2918087538,0,0,0,0,0,0,0,0,0,0,nan,fastqsanger.gz,fasta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rn6,nan,single,false,false
